Date,T2M,PRECTOTCORR,WS2M,RH2M,ALLSKY_SFC_SW_DWN
2013-06-30,17.36,0.12,1.17,73.27,19.5
2013-07-01,17.81,0.31,1.02,71.97,21.5
2013-07-02,17.08,0.65,0.99,68.97,18.9
2013-07-03,17.5,0.69,0.94,68.35,20.0
2013-07-04,17.46,0.7,1.17,71.42,19.44
2013-07-05,17.49,0.08,1.26,72.24,19.83
2013-07-06,17.72,0.0,1.19,69.58,18.36
2013-07-07,16.82,0.0,1.38,69.33,23.42
2013-07-08,16.33,0.0,1.13,64.53,23.79
2013-07-09,16.01,0.0,1.09,61.5,22.55
2013-07-10,16.75,0.0,1.03,65.57,21.06
2013-07-11,17.16,0.0,1.08,70.2,21.0
2013-07-12,17.36,0.0,0.83,69.07,21.31
2013-07-13,17.14,0.0,0.74,76.08,22.07
2013-07-14,17.01,0.0,1.15,67.56,20.34
2013-07-15,17.7,0.0,1.01,63.81,21.95
2013-07-16,17.37,0.0,0.96,70.96,21.42
2013-07-17,17.14,0.0,1.05,72.93,20.38
2013-07-18,17.57,0.0,1.14,70.4,18.69
2013-07-19,18.08,0.0,0.86,66.07,20.83
2013-07-20,17.59,0.0,0.89,71.62,19.2
2013-07-21,16.93,0.0,1.17,71.5,19.56
2013-07-22,16.99,0.0,1.08,72.57,20.02
2013-07-23,17.42,0.0,1.11,71.27,23.14
2013-07-24,17.33,0.0,1.26,70.17,23.07
2013-07-25,15.97,0.0,1.51,65.53,23.86
2013-07-26,16.96,0.0,1.15,65.47,22.4
2013-07-27,17.96,0.0,0.94,75.16,21.46
2013-07-28,17.3,0.0,1.02,78.61,16.08
2013-07-29,18.37,0.0,1.1,66.41,19.26
2013-07-30,18.08,0.37,1.12,68.87,18.03
2013-07-31,15.84,0.89,1.37,81.45,9.54
2013-08-01,15.76,1.24,1.6,77.72,10.94
2013-08-02,16.36,0.56,1.22,74.37,14.87
2013-08-03,16.31,0.57,1.07,77.32,9.83
2013-08-04,16.35,0.92,1.12,80.96,13.21
2013-08-05,16.83,0.57,1.02,80.51,14.78
2013-08-06,16.44,0.69,1.12,77.97,14.3
2013-08-07,17.69,2.48,1.03,72.59,17.2
2013-08-08,17.31,8.67,1.14,78.1,15.91
2013-08-09,16.99,0.4,1.53,77.37,17.75
2013-08-10,18.26,0.1,1.38,71.46,20.97
2013-08-11,18.37,0.02,1.38,67.55,21.89
2013-08-12,17.91,0.03,1.01,69.2,23.81
2013-08-13,17.95,0.1,0.85,75.72,21.54
2013-08-14,18.0,3.26,1.01,79.37,19.38
2013-08-15,18.05,0.5,1.02,80.81,15.96
2013-08-16,18.06,1.25,0.94,78.12,17.28
2013-08-17,18.73,8.05,0.92,73.1,16.09
2013-08-18,18.49,4.4,1.04,76.68,16.02
2013-08-19,18.28,0.44,1.03,79.27,20.55
2013-08-20,17.95,1.74,1.38,75.2,17.79
2013-08-21,18.25,0.1,1.38,70.83,19.33
2013-08-22,18.15,0.41,1.12,69.85,19.86
2013-08-23,18.71,0.47,1.45,72.11,21.79
2013-08-24,18.49,0.0,1.68,69.03,22.25
2013-08-25,18.05,0.0,1.49,65.87,25.14
2013-08-26,17.3,0.0,1.6,62.52,26.56
2013-08-27,17.36,0.0,1.32,55.08,27.17
2013-08-28,17.22,0.0,1.36,57.28,26.44
2013-08-29,18.05,3.78,0.95,62.3,25.65
2013-08-30,18.0,8.5,1.05,74.73,18.69
2013-08-31,17.76,11.79,0.92,80.73,13.31
2013-09-01,17.74,12.06,0.95,82.44,12.38
2013-09-02,17.45,7.83,0.75,84.92,14.01
2013-09-03,17.41,0.6,0.98,80.0,11.13
2013-09-04,18.17,0.0,1.34,70.57,22.33
2013-09-05,18.59,0.02,1.33,67.65,25.38
2013-09-06,18.97,1.01,1.09,67.22,24.26
2013-09-07,18.7,1.73,1.08,66.24,21.25
2013-09-08,18.47,1.18,0.75,71.59,20.6
2013-09-09,17.89,1.45,1.01,77.56,21.67
2013-09-10,18.69,4.24,1.11,72.79,16.77
2013-09-11,18.79,3.19,0.91,73.43,21.6
2013-09-12,18.53,0.82,0.97,76.02,21.53
2013-09-13,20.01,2.57,1.17,66.14,23.4
2013-09-14,19.88,4.29,0.99,66.86,22.8
2013-09-15,20.25,0.95,1.06,66.37,26.17
2013-09-16,19.17,2.27,1.21,76.45,23.53
2013-09-17,19.05,2.23,1.1,77.76,22.17
2013-09-18,18.69,1.96,0.82,78.25,16.69
2013-09-19,16.8,4.66,1.18,81.24,17.83
2013-09-20,17.35,7.45,0.77,82.74,11.66
2013-09-21,18.27,6.96,0.73,82.0,22.3
2013-09-22,19.63,3.49,1.08,71.82,15.57
2013-09-23,17.33,1.84,1.03,88.39,13.93
2013-09-24,17.06,1.75,0.99,85.53,10.92
2013-09-25,17.84,5.83,0.81,81.38,12.56
2013-09-26,18.56,7.08,0.61,80.62,14.92
2013-09-27,18.87,10.56,0.93,78.61,22.1
2013-09-28,18.85,12.46,0.67,80.43,20.46
2013-09-29,18.04,2.14,0.82,83.5,6.84
2013-09-30,18.13,13.24,0.72,80.76,16.4
2013-10-01,17.99,5.16,0.82,84.1,16.47
2013-10-02,18.23,5.61,0.83,79.53,19.9
2013-10-03,17.16,3.26,0.67,88.51,13.22
2013-10-04,18.34,1.92,0.97,80.47,14.33
2013-10-05,18.61,1.28,1.18,76.94,18.13
2013-10-06,19.51,0.18,1.43,69.47,23.61
2013-10-07,19.81,0.21,0.73,67.9,22.94
2013-10-08,18.08,4.8,0.96,80.68,20.47
2013-10-09,17.8,2.58,0.84,81.86,16.57
2013-10-10,18.07,6.23,0.76,80.99,13.83
2013-10-11,16.87,2.9,0.85,86.59,13.61
2013-10-12,18.36,2.42,1.17,69.75,17.96
2013-10-13,17.83,2.48,0.9,79.21,18.87
2013-10-14,18.91,1.96,1.17,75.34,20.12
2013-10-15,19.86,0.1,1.8,66.41,24.89
2013-10-16,18.27,0.0,2.0,60.25,25.41
2013-10-17,18.49,0.06,1.46,63.67,22.86
2013-10-18,19.33,0.21,1.03,70.83,23.61
2013-10-19,18.12,0.23,0.81,82.92,19.78
2013-10-20,17.66,0.22,0.75,82.47,21.97
2013-10-21,18.33,0.11,0.89,77.64,22.92
2013-10-22,18.35,0.09,0.82,81.01,19.49
2013-10-23,18.47,1.48,0.69,82.14,18.24
2013-10-24,17.44,0.73,0.86,88.73,14.89
2013-10-25,18.73,0.01,1.24,73.74,24.28
2013-10-26,18.91,0.28,1.08,73.24,24.41
2013-10-27,19.01,0.86,1.02,78.87,22.57
2013-10-28,18.61,9.21,0.68,85.5,16.45
2013-10-29,17.31,15.02,0.97,87.67,15.42
2013-10-30,16.49,2.26,1.3,88.94,19.16
2013-10-31,19.17,2.38,1.03,75.02,22.94
2013-11-01,19.83,1.26,0.95,73.71,20.51
2013-11-02,18.91,2.33,0.96,80.35,20.61
2013-11-03,17.62,14.55,0.84,86.63,17.77
2013-11-04,16.93,8.24,0.92,90.09,12.69
2013-11-05,18.54,11.61,1.18,80.49,15.53
2013-11-06,18.16,17.21,0.8,83.78,14.7
2013-11-07,18.55,11.53,0.86,79.66,19.14
2013-11-08,17.45,18.11,0.84,88.42,17.87
2013-11-09,17.69,8.98,0.68,84.38,13.76
2013-11-10,18.03,8.07,0.68,81.96,16.75
2013-11-11,17.82,12.57,0.78,84.56,14.53
2013-11-12,18.38,2.84,0.8,79.37,20.85
2013-11-13,18.55,1.99,1.05,79.44,22.16
2013-11-14,18.44,3.19,0.56,82.84,16.7
2013-11-15,18.6,4.46,0.75,81.74,17.67
2013-11-16,18.0,3.72,0.8,85.54,12.15
2013-11-17,18.21,0.91,0.74,80.98,24.58
2013-11-18,19.15,11.4,0.68,76.23,21.62
2013-11-19,18.23,9.27,0.64,82.47,15.97
2013-11-20,18.84,8.73,0.78,79.11,18.07
2013-11-21,17.26,10.13,0.94,86.49,11.34
2013-11-22,17.37,10.6,0.65,86.76,16.49
2013-11-23,17.56,11.82,0.99,85.5,14.91
2013-11-24,18.31,7.57,0.69,80.57,16.52
2013-11-25,17.55,9.41,0.63,84.24,12.67
2013-11-26,17.94,3.18,0.52,81.68,12.49
2013-11-27,17.83,4.9,0.56,85.78,16.14
2013-11-28,18.68,0.86,1.21,74.63,19.63
2013-11-29,18.03,4.41,1.09,81.36,18.69
2013-11-30,17.89,1.56,0.9,83.41,15.98
2013-12-01,18.37,2.05,1.49,78.46,17.41
2013-12-02,18.32,1.94,1.09,79.01,17.19
2013-12-03,18.93,8.07,0.95,77.19,16.25
2013-12-04,17.41,4.62,1.09,87.67,19.06
2013-12-05,17.49,7.94,0.94,86.29,19.1
2013-12-06,17.27,8.58,1.0,85.95,17.52
2013-12-07,16.73,7.87,0.71,85.64,16.01
2013-12-08,18.17,4.63,0.89,77.33,15.46
2013-12-09,17.92,6.8,0.96,81.23,20.91
2013-12-10,16.65,18.62,1.08,89.2,17.36
2013-12-11,15.01,10.51,0.99,86.88,12.16
2013-12-12,16.42,4.61,1.24,83.67,10.37
2013-12-13,15.9,9.89,1.08,88.09,9.66
2013-12-14,17.26,13.18,0.55,83.55,10.33
2013-12-15,17.86,0.48,0.82,81.97,16.58
2013-12-16,17.4,2.55,0.78,84.51,15.52
2013-12-17,16.64,2.88,0.89,88.33,11.54
2013-12-18,17.29,0.3,0.67,82.68,12.84
2013-12-19,18.38,2.52,0.89,78.32,15.35
2013-12-20,18.59,4.6,1.13,77.83,16.31
2013-12-21,18.82,0.98,1.35,75.9,18.29
2013-12-22,19.29,0.51,1.18,75.39,20.25
2013-12-23,19.45,0.43,0.75,78.75,20.84
2013-12-24,19.48,2.62,0.77,79.51,21.78
2013-12-25,19.45,1.56,0.92,76.6,16.43
2013-12-26,18.34,1.45,0.87,82.18,17.65
2013-12-27,18.22,1.2,0.75,82.56,20.13
2013-12-28,17.9,4.97,0.95,88.14,12.98
2013-12-29,18.88,10.09,0.85,77.87,10.22
2013-12-30,18.01,19.6,0.91,86.49,18.09
2013-12-31,16.24,14.68,1.01,92.95,13.02
2014-01-01,16.85,0.88,0.77,86.49,13.29
2014-01-02,16.77,0.08,0.72,90.28,15.29
2014-01-03,18.95,0.03,0.8,77.55,19.06
2014-01-04,19.41,0.02,0.96,75.31,24.02
2014-01-05,18.17,0.19,1.11,84.81,22.95
2014-01-06,18.72,0.08,0.78,79.33,20.0
2014-01-07,18.04,0.52,0.69,83.46,18.91
2014-01-08,17.29,0.75,0.58,84.79,15.07
2014-01-09,17.86,0.13,0.69,82.49,13.25
2014-01-10,18.08,0.04,0.72,81.66,18.21
2014-01-11,18.8,2.93,0.9,77.81,20.68
2014-01-12,19.11,0.79,0.85,76.56,20.87
2014-01-13,18.05,2.39,0.73,84.79,20.35
2014-01-14,17.81,5.9,0.84,83.37,17.35
2014-01-15,18.35,2.4,0.81,77.59,17.14
2014-01-16,18.56,0.23,0.9,77.45,21.27
2014-01-17,19.18,0.23,0.82,75.24,20.5
2014-01-18,18.73,0.11,0.89,80.63,20.44
2014-01-19,19.21,0.14,0.56,76.5,20.24
2014-01-20,17.32,0.11,1.1,84.23,14.22
2014-01-21,17.67,1.29,0.79,78.39,16.46
2014-01-22,17.63,1.82,0.86,84.96,19.48
2014-01-23,18.64,6.19,0.55,81.47,17.47
2014-01-24,18.35,6.91,0.94,82.15,18.63
2014-01-25,18.18,0.65,0.91,79.38,18.33
2014-01-26,19.22,8.12,0.81,76.25,23.92
2014-01-27,18.43,22.99,0.91,81.62,21.8
2014-01-28,18.75,22.11,0.66,77.27,14.97
2014-01-29,18.85,2.12,1.28,78.25,23.3
2014-01-30,19.53,0.69,1.2,73.04,24.13
2014-01-31,20.25,1.12,0.95,70.19,19.38
2014-02-01,19.9,6.49,0.97,73.15,21.61
2014-02-02,19.6,4.67,0.76,74.7,18.55
2014-02-03,17.85,4.31,1.2,84.64,24.48
2014-02-04,17.5,16.23,1.04,83.42,18.72
2014-02-05,17.71,14.13,0.88,85.16,13.45
2014-02-06,17.23,1.76,1.16,87.6,18.87
2014-02-07,16.23,6.51,1.13,85.53,10.97
2014-02-08,17.76,1.4,1.07,80.32,17.2
2014-02-09,17.43,0.57,1.31,88.64,13.7
2014-02-10,16.91,11.89,1.23,86.33,10.2
2014-02-11,17.44,0.0,1.23,82.89,19.77
2014-02-12,17.13,0.0,1.1,82.39,13.51
2014-02-13,17.05,0.1,1.15,84.2,22.24
2014-02-14,18.1,0.33,0.82,81.24,21.36
2014-02-15,18.37,2.95,1.19,83.76,15.58
2014-02-16,17.12,0.1,1.24,86.69,18.86
2014-02-17,17.22,0.02,1.19,78.34,19.35
2014-02-18,18.57,0.13,0.79,75.62,19.35
2014-02-19,17.46,7.77,0.99,87.86,9.09
2014-02-20,18.37,3.35,0.97,81.06,12.32
2014-02-21,18.73,0.32,1.0,79.45,21.21
2014-02-22,18.98,0.72,1.35,79.21,20.9
2014-02-23,19.53,4.29,0.88,79.13,19.97
2014-02-24,17.95,1.02,1.02,89.57,12.57
2014-02-25,19.33,13.13,0.8,78.7,15.35
2014-02-26,18.67,7.82,0.96,82.87,13.92
2014-02-27,18.64,0.14,1.15,75.55,18.79
2014-02-28,19.49,15.55,1.13,73.58,22.67
2014-03-01,20.11,4.23,0.96,69.73,24.37
2014-03-02,19.74,1.17,1.01,72.17,19.33
2014-03-03,20.09,1.04,0.96,69.65,22.87
2014-03-04,19.72,0.12,1.23,72.2,22.79
2014-03-05,19.25,0.24,1.13,74.82,20.6
2014-03-06,19.35,8.97,0.87,75.47,18.89
2014-03-07,17.57,14.81,0.92,86.83,16.53
2014-03-08,17.73,4.72,1.32,83.43,22.77
2014-03-09,19.24,4.1,1.46,80.34,20.63
2014-03-10,18.63,9.08,0.81,82.83,16.32
2014-03-11,17.1,5.76,1.13,87.76,10.3
2014-03-12,16.99,4.08,1.19,89.1,14.81
2014-03-13,16.72,5.41,1.31,88.99,12.34
2014-03-14,15.9,7.02,1.13,88.33,14.81
2014-03-15,17.73,4.29,0.94,78.88,17.33
2014-03-16,18.29,1.74,0.97,83.5,20.04
2014-03-17,18.95,0.5,1.52,81.62,19.05
2014-03-18,18.93,1.69,1.33,81.35,23.7
2014-03-19,19.32,3.92,0.72,77.63,22.3
2014-03-20,18.35,1.46,0.91,83.68,18.51
2014-03-21,18.57,4.81,0.81,81.87,21.33
2014-03-22,18.67,0.72,1.08,80.85,21.06
2014-03-23,18.75,1.85,1.09,79.46,17.72
2014-03-24,18.6,4.42,0.62,83.09,10.09
2014-03-25,18.58,23.94,0.77,85.56,22.26
2014-03-26,18.76,40.73,0.82,84.01,12.69
2014-03-27,19.05,4.44,0.7,81.51,17.19
2014-03-28,18.75,8.71,0.89,83.0,11.26
2014-03-29,18.22,1.53,0.93,80.2,22.88
2014-03-30,19.5,3.69,0.68,75.63,22.53
2014-03-31,19.38,0.18,0.71,80.55,20.04
2014-04-01,18.55,4.87,0.75,83.38,16.73
2014-04-02,17.74,4.09,0.84,80.51,22.04
2014-04-03,19.36,1.77,0.87,74.56,23.94
2014-04-04,20.18,2.43,0.82,72.16,20.14
2014-04-05,19.95,3.42,0.7,71.23,12.62
2014-04-06,19.01,3.02,0.61,78.95,18.16
2014-04-07,18.63,6.95,0.67,82.26,20.71
2014-04-08,19.04,7.08,0.62,78.25,13.2
2014-04-09,18.43,0.23,0.61,80.71,24.78
2014-04-10,18.24,0.23,1.44,80.94,19.83
2014-04-11,18.26,2.39,1.45,83.94,19.91
2014-04-12,18.01,15.41,1.65,85.8,13.41
2014-04-13,18.18,5.32,1.52,84.11,15.47
2014-04-14,18.02,7.84,1.18,86.84,16.07
2014-04-15,18.65,4.34,1.23,82.11,16.62
2014-04-16,19.03,8.47,0.77,79.22,18.43
2014-04-17,17.8,4.07,0.85,86.96,18.81
2014-04-18,17.53,18.21,1.42,88.05,12.06
2014-04-19,18.02,21.99,1.44,87.53,13.49
2014-04-20,18.24,18.78,1.09,87.15,16.36
2014-04-21,17.95,1.47,0.74,88.3,16.78
2014-04-22,18.87,0.78,0.99,80.52,20.99
2014-04-23,18.54,0.74,0.79,85.12,19.26
2014-04-24,19.3,0.76,0.88,78.99,16.44
2014-04-25,19.03,1.77,0.77,81.03,18.01
2014-04-26,18.61,0.94,1.06,84.62,19.32
2014-04-27,19.2,0.11,1.02,81.69,20.09
2014-04-28,18.69,0.0,1.17,81.06,21.06
2014-04-29,18.81,0.0,1.25,77.81,23.61
2014-04-30,19.01,0.0,1.21,75.73,21.55
2014-05-01,18.78,2.01,1.41,80.45,20.16
2014-05-02,18.38,1.28,1.4,84.05,18.53
2014-05-03,17.56,5.85,1.55,86.5,15.52
2014-05-04,17.34,3.52,1.52,88.01,16.76
2014-05-05,17.95,2.03,1.59,85.53,15.79
2014-05-06,18.07,0.19,1.59,84.96,16.67
2014-05-07,18.28,0.27,1.6,83.46,13.16
2014-05-08,18.41,0.39,1.32,82.88,12.07
2014-05-09,18.67,0.28,1.15,81.65,13.03
2014-05-10,18.88,0.31,1.11,81.15,16.51
2014-05-11,18.03,0.75,1.22,83.12,13.27
2014-05-12,17.94,1.18,1.21,81.96,13.69
2014-05-13,18.07,0.64,1.33,81.33,14.92
2014-05-14,18.44,0.21,1.37,81.66,16.47
2014-05-15,18.96,0.2,1.19,80.59,17.81
2014-05-16,18.74,4.3,1.11,81.53,16.41
2014-05-17,19.32,1.71,1.01,79.43,19.37
2014-05-18,18.81,0.67,1.27,79.96,16.14
2014-05-19,17.79,0.15,1.58,80.08,18.32
2014-05-20,17.98,1.55,1.39,78.96,17.79
2014-05-21,17.95,10.63,0.99,82.56,15.78
2014-05-22,17.8,0.75,1.15,84.18,16.42
2014-05-23,18.08,1.96,1.58,81.47,16.1
2014-05-24,17.4,0.92,1.24,81.5,18.22
2014-05-25,17.35,0.0,1.23,76.57,24.38
2014-05-26,18.01,0.06,1.08,71.99,22.22
2014-05-27,18.79,0.2,1.12,74.43,20.97
2014-05-28,18.5,2.85,1.13,79.9,18.77
2014-05-29,18.14,3.23,1.04,83.27,18.55
2014-05-30,18.37,0.37,1.11,77.87,20.86
2014-05-31,18.17,0.89,1.04,76.46,21.3
2014-06-01,17.97,1.15,0.99,75.4,21.52
2014-06-02,18.6,2.11,1.04,74.22,21.64
2014-06-03,19.15,1.87,1.05,69.39,20.22
2014-06-04,18.56,10.8,0.89,77.48,18.65
2014-06-05,17.76,1.99,0.91,82.32,15.47
2014-06-06,17.84,1.84,0.9,84.3,11.99
2014-06-07,18.05,2.25,1.1,81.46,15.64
2014-06-08,17.38,5.14,1.31,84.56,13.47
2014-06-09,17.0,4.2,0.99,82.6,14.31
2014-06-10,17.57,3.22,1.11,79.62,19.2
2014-06-11,17.11,1.88,1.24,77.04,19.74
2014-06-12,17.0,3.48,0.94,76.76,21.49
2014-06-13,17.47,1.39,1.01,78.39,10.23
2014-06-14,17.61,0.79,0.88,82.68,8.48
2014-06-15,17.9,1.19,0.69,79.0,13.88
2014-06-16,18.51,2.31,0.84,76.11,14.48
2014-06-17,18.71,5.04,0.91,78.09,19.58
2014-06-18,17.55,8.64,0.82,84.98,14.7
2014-06-19,17.21,8.23,1.0,86.33,8.8
2014-06-20,17.57,0.64,0.96,77.71,19.21
2014-06-21,16.73,0.12,1.34,78.18,12.53
2014-06-22,16.3,0.05,1.78,79.35,14.95
2014-06-23,16.15,0.01,1.84,80.17,13.78
2014-06-24,16.57,0.01,1.55,79.43,19.66
2014-06-25,17.2,0.0,1.28,75.12,20.05
2014-06-26,17.08,0.0,1.13,73.93,21.01
2014-06-27,17.78,0.0,1.25,73.27,22.29
2014-06-28,17.82,0.0,1.24,78.43,19.93
2014-06-29,17.49,0.0,1.48,78.04,19.0
2014-06-30,17.42,0.0,1.26,71.58,20.94
2014-07-01,16.56,0.0,1.34,72.28,23.16
2014-07-02,16.49,0.0,1.48,72.24,23.62
2014-07-03,16.5,0.0,1.43,74.47,23.78
2014-07-04,16.94,0.0,1.29,72.11,22.15
2014-07-05,17.33,0.0,0.95,69.58,21.26
2014-07-06,18.73,0.0,0.89,64.78,19.73
2014-07-07,18.06,0.0,1.07,69.58,18.23
2014-07-08,18.59,0.0,1.08,68.17,20.13
2014-07-09,17.92,0.0,1.11,71.38,21.12
2014-07-10,18.07,0.01,0.99,65.66,18.99
2014-07-11,17.68,0.33,1.01,67.02,20.9
2014-07-12,17.59,0.74,1.04,66.6,21.51
2014-07-13,18.51,0.84,0.94,65.51,19.93
2014-07-14,19.11,1.32,0.95,68.23,19.91
2014-07-15,18.01,0.08,1.12,76.64,16.21
2014-07-16,17.97,0.0,1.3,71.41,20.01
2014-07-17,17.49,0.0,1.09,70.27,17.72
2014-07-18,17.61,0.0,1.03,74.31,18.73
2014-07-19,18.7,0.0,1.19,72.0,21.56
2014-07-20,18.1,1.14,1.12,75.65,12.1
2014-07-21,18.07,2.08,1.03,76.59,14.29
2014-07-22,17.47,0.43,1.08,79.17,16.92
2014-07-23,17.77,0.65,0.88,75.52,20.38
2014-07-24,17.26,3.14,0.8,75.39,15.5
2014-07-25,17.02,4.16,0.81,74.91,15.26
2014-07-26,17.22,2.46,1.01,75.14,4.65
2014-07-27,17.32,1.65,1.18,76.47,13.45
2014-07-28,17.77,1.93,1.36,74.4,19.11
2014-07-29,16.63,0.07,1.9,71.78,23.68
2014-07-30,16.72,0.0,1.69,72.62,23.3
2014-07-31,17.53,0.0,1.49,70.48,22.41
2014-08-01,17.67,0.01,1.23,72.75,21.66
2014-08-02,17.78,0.03,1.13,75.42,19.73
2014-08-03,18.02,0.03,1.22,73.78,18.75
2014-08-04,17.69,0.01,1.12,78.51,16.61
2014-08-05,16.68,0.0,1.1,75.17,13.42
2014-08-06,17.45,0.03,1.0,74.15,16.3
2014-08-07,17.84,0.03,1.14,75.82,18.66
2014-08-08,18.26,0.01,1.23,70.46,19.56
2014-08-09,18.3,7.46,0.89,72.86,18.18
2014-08-10,17.76,12.0,0.92,80.73,18.09
2014-08-11,17.75,3.7,1.11,80.39,19.41
2014-08-12,17.38,5.22,0.95,76.29,13.39
2014-08-13,16.35,18.63,0.86,84.12,11.57
2014-08-14,16.32,13.79,1.12,85.47,11.87
2014-08-15,16.67,16.1,1.37,81.83,13.16
2014-08-16,16.87,10.73,1.34,81.0,11.97
2014-08-17,16.61,9.33,1.5,80.93,14.27
2014-08-18,17.09,4.58,1.56,78.39,15.34
2014-08-19,17.55,1.21,1.58,75.76,19.1
2014-08-20,18.09,0.66,1.41,73.54,16.66
2014-08-21,17.91,0.99,1.29,73.19,15.32
2014-08-22,17.84,0.22,1.04,75.03,18.2
2014-08-23,18.15,0.4,1.05,78.75,17.63
2014-08-24,16.6,0.56,1.41,87.15,11.93
2014-08-25,17.44,0.3,0.96,83.32,12.43
2014-08-26,17.88,6.16,1.28,81.1,14.1
2014-08-27,19.32,3.44,1.13,71.38,22.46
2014-08-28,17.46,11.84,0.92,81.91,22.02
2014-08-29,18.33,3.33,0.98,77.22,18.42
2014-08-30,18.03,1.82,1.1,77.95,14.96
2014-08-31,17.07,4.58,0.75,84.47,12.73
2014-09-01,17.37,0.08,1.14,80.44,12.25
2014-09-02,16.76,0.28,0.79,86.09,11.67
2014-09-03,17.47,32.52,0.69,81.22,13.26
2014-09-04,17.22,28.9,0.76,81.87,10.65
2014-09-05,16.0,17.53,1.11,87.16,3.56
2014-09-06,16.2,14.6,1.56,85.34,7.4
2014-09-07,17.1,8.63,1.89,81.13,12.61
2014-09-08,17.76,1.07,1.66,76.92,22.02
2014-09-09,18.61,0.77,1.46,72.46,24.39
2014-09-10,18.89,3.27,1.21,70.66,24.68
2014-09-11,19.05,3.62,1.42,66.18,23.19
2014-09-12,18.6,0.17,1.69,64.43,26.36
2014-09-13,19.88,0.0,1.27,58.95,23.3
2014-09-14,20.07,0.12,1.38,63.28,21.56
2014-09-15,19.11,0.08,1.58,71.0,18.68
2014-09-16,19.09,0.37,1.47,70.58,21.21
2014-09-17,18.43,2.65,1.0,69.35,19.01
2014-09-18,17.67,88.33,0.7,81.39,17.83
2014-09-19,17.56,19.8,0.67,80.05,16.34
2014-09-20,18.51,12.64,0.84,77.43,9.26
2014-09-21,19.0,2.33,1.01,76.07,21.92
2014-09-22,18.61,7.92,1.1,73.67,21.41
2014-09-23,18.6,0.09,1.36,70.66,19.58
2014-09-24,19.13,0.01,1.32,66.42,19.24
2014-09-25,18.41,0.21,1.21,75.47,21.84
2014-09-26,18.35,0.61,1.01,75.69,16.63
2014-09-27,17.6,0.8,0.79,83.27,18.34
2014-09-28,18.19,21.98,0.77,82.79,19.67
2014-09-29,18.66,10.74,0.83,78.94,20.02
2014-09-30,18.59,6.66,0.89,78.22,19.87
2014-10-01,16.55,13.97,1.17,89.66,17.45
2014-10-02,17.66,1.35,0.98,81.92,18.72
2014-10-03,17.87,2.56,0.64,82.91,17.48
2014-10-04,16.88,2.41,1.07,83.54,16.63
2014-10-05,18.11,1.7,1.15,79.44,15.91
2014-10-06,17.63,3.84,1.47,80.61,11.09
2014-10-07,18.32,1.29,1.71,74.37,24.41
2014-10-08,18.73,5.73,1.23,75.4,20.09
2014-10-09,19.48,7.07,1.28,75.5,20.94
2014-10-10,19.52,3.15,1.59,74.0,24.25
2014-10-11,18.94,4.5,1.98,74.07,23.56
2014-10-12,18.34,0.0,1.75,64.48,27.32
2014-10-13,19.47,0.06,1.42,58.68,23.58
2014-10-14,18.73,5.91,0.99,79.92,21.23
2014-10-15,17.61,19.87,1.12,89.67,17.43
2014-10-16,17.19,16.14,1.3,88.54,18.98
2014-10-17,17.95,14.81,1.01,85.29,21.22
2014-10-18,16.93,8.98,1.29,88.13,19.54
2014-10-19,18.1,4.63,1.12,82.54,15.14
2014-10-20,16.7,14.67,1.1,90.5,7.75
2014-10-21,18.71,9.73,0.64,76.09,20.19
2014-10-22,18.28,10.28,0.83,82.71,16.44
2014-10-23,17.75,9.42,1.05,85.31,15.2
2014-10-24,17.97,20.45,0.85,85.94,16.29
2014-10-25,17.99,6.93,0.59,81.86,17.89
2014-10-26,19.27,2.7,1.13,78.29,23.31
2014-10-27,19.29,1.32,1.0,78.22,17.86
2014-10-28,19.65,3.38,0.81,76.13,21.45
2014-10-29,19.87,1.86,0.86,74.24,20.59
2014-10-30,18.77,11.65,0.85,82.71,13.82
2014-10-31,18.71,11.37,0.86,81.44,22.13
2014-11-01,18.72,9.03,0.96,80.02,18.8
2014-11-02,17.74,4.61,0.97,83.95,14.47
2014-11-03,17.3,5.29,1.1,88.17,15.18
2014-11-04,17.95,4.8,1.76,81.85,21.88
2014-11-05,17.89,8.63,1.75,82.69,22.09
2014-11-06,18.28,7.9,1.08,82.65,16.54
2014-11-07,18.51,0.82,1.17,79.68,14.81
2014-11-08,18.14,1.13,1.1,80.99,20.99
2014-11-09,19.28,0.42,1.27,75.84,23.06
2014-11-10,19.07,0.54,1.28,77.85,18.7
2014-11-11,19.12,2.97,1.3,78.25,19.14
2014-11-12,18.12,1.69,1.18,84.1,19.17
2014-11-13,18.3,6.49,0.76,82.42,12.72
2014-11-14,17.56,5.01,0.92,83.76,14.79
2014-11-15,17.34,5.86,1.13,83.48,15.76
2014-11-16,17.4,1.19,1.02,82.68,16.17
2014-11-17,17.05,2.06,0.88,87.83,19.96
2014-11-18,18.38,5.05,1.09,81.84,15.91
2014-11-19,17.03,15.95,1.11,90.09,9.48
2014-11-20,17.28,8.82,1.37,87.57,12.6
2014-11-21,18.01,6.14,0.64,81.36,16.08
2014-11-22,18.29,2.68,0.46,80.8,20.65
2014-11-23,18.34,3.99,0.76,84.48,17.16
2014-11-24,18.06,5.34,0.94,85.95,20.67
2014-11-25,18.01,6.78,0.85,85.14,17.82
2014-11-26,17.33,23.17,1.2,89.52,12.33
2014-11-27,16.95,8.44,1.28,86.57,17.22
